order_id,customer_id,order_date,status,payment_method,shipping_address,shipping_city,shipping_state,shipping_zip,shipping_country,total_amount
1051,969,2023-11-15,Completed,Credit Card,645 Kristina Shoal Suite 517,Ryanmouth,FL,24353,USA,8848.0
1052,211,2024-08-12,Completed,Credit Card,45017 Richardson Drive Apt. 378,Andersonland,WA,29960,USA,1291.67
1053,536,2024-09-24,Completed,PayPal,03422 Brian Walk,Nicolechester,KY,21413,USA,12579.79
1054,301,2024-06-10,Completed,PayPal,24712 Deborah Spur Suite 141,West Christine,TN,72706,USA,11708.65
1055,17,2024-12-11,Completed,Credit Card,57792 Jensen Fords,South Colin,AK,42082,USA,6081.46
1056,50,2024-11-17,Processing,PayPal,934 Brewer Camp,Leroyview,GU,46335,USA,4093.2
1057,155,2024-07-09,Completed,Credit Card,08437 Debra Place,North Paulatown,DE,24354,USA,2468.2400000000002
1058,423,2024-07-06,Processing,Debit,352 Tyler Unions,Whiteview,NJ,01718,USA,1934.0900000000001
1059,12,2024-07-20,Cancelled,Credit Card,46684 Murphy Road,Port Audreybury,AR,20956,USA,1115.37
1060,731,2024-08-29,Completed,Credit Card,754 Brenda Shore,Hernandezside,PW,67586,USA,288.56
1061,110,2024-06-20,Completed,Credit Card,259 White Grove Apt. 368,North Christopherview,GA,62237,USA,533.7
1062,487,2023-02-06,Completed,Credit Card,484 Anderson Glens Apt. 680,East Katrinashire,NH,82755,USA,4442.08
1063,137,2024-11-15,Completed,PayPal,461 Lang Loaf,South Christopherstad,NV,73042,USA,5777.360000000001
1064,774,2024-11-05,Processing,Credit Card,3873 Katherine Mountains Suite 576,Jefffurt,WA,39174,USA,372.62
1065,741,2023-04-08,Completed,Credit Card,979 Jones Extensions Apt. 306,North Jonathantown,LA,83349,USA,2364.73
1066,713,2024-12-08,Completed,PayPal,8509 Rogers Throughway,Amyborough,NY,08037,USA,3932.87
1067,136,2024-11-19,Completed,Credit Card,28438 Alexander Pines Suite 007,Jenniferfurt,ME,01395,USA,2252.01
1068,716,2023-08-05,Completed,Debit,07919 Jessica Lane,Torreschester,NV,80889,USA,6891.280000000001
1069,336,2024-12-29,Completed,Credit Card,5454 Jillian Shores Apt. 333,Martinezside,GA,02433,USA,8283.95
1070,46,2024-04-09,Completed,Credit Card,77321 Petersen Circle Apt. 061,North Eric,CT,69293,USA,3989.85
1071,101,2024-12-20,Completed,PayPal,5105 Connie Square,Austinfurt,ME,06845,USA,6975.51
1072,497,2024-04-23,Completed,Credit Card,025 Harris Brook,New Christopher,NH,23372,USA,12142.77
1073,684,2023-12-01,Completed,PayPal,41313 Bowman Islands Suite 505,West Kaitlyn,NC,81181,USA,792.31
1074,135,2024-12-04,Completed,Debit,4413 Jim Meadows Suite 362,Christopherburgh,PA,49723,USA,7871.71
1075,117,2024-09-23,Completed,PayPal,4821 Rodriguez Rue,Ronnieberg,MP,19669,USA,3576.66
1076,122,2024-01-18,Completed,Credit Card,98729 Jones Rapid Apt. 439,Davistown,MI,36711,USA,11067.38
1077,695,2024-11-12,Completed,Credit Card,522 Miranda Skyway,Crystalton,TX,55312,USA,911.1600000000001
1078,566,2024-08-10,Processing,PayPal,10989 Ball Lodge Suite 981,South Patrickbury,MI,06293,USA,3196.95
1079,572,2024-03-28,Completed,PayPal,868 Emily Parkways,Michelleport,MD,83362,USA,8494.85
1080,217,2024-06-03,Completed,Debit,261 Amber Track,East Dennisview,CA,89555,USA,10225.41
1081,962,2024-05-27,Completed,Debit,563 Amanda Viaduct,Howellland,AL,09418,USA,5584.21
1082,65,2024-09-13,Completed,Credit Card,77240 Carlson Manors,New Timothyfort,PR,01242,USA,2225.69
1083,664,2024-09-04,Completed,PayPal,53533 Walker Center,North Brian,WI,80200,USA,261.12
1084,647,2024-12-07,Completed,Credit Card,354 Cline Roads Apt. 537,New Brookeville,SD,02004,USA,12704.26
1085,270,2024-04-19,Completed,Debit,046 Rogers Island,Lake Kimberly,IA,77269,USA,266.91999999999996
1086,170,2024-12-04,Completed,Credit Card,50925 Robinson Walk,South Mary,AK,52056,USA,20229.39
1087,504,2024-09-15,Completed,Credit Card,12636 Ashley Parkways,North Jennifer,OH,59762,USA,187.3
1088,330,2024-10-16,Completed,Credit Card,278 Allen Expressway Suite 131,Jeanettefort,CO,85234,USA,5498.84
1089,529,2024-08-27,Cancelled,Credit Card,6289 Jordan Pike Suite 179,Kathrynberg,DE,19735,USA,8579.07
1090,302,2024-06-07,Completed,PayPal,1808 Manuel Isle,East Andrea,SC,79533,USA,1679.96
1091,268,2024-06-19,Completed,Debit,79427 Jennifer Branch,Woodmouth,WY,44151,USA,6549.7300000000005
1092,891,2023-07-10,Completed,Credit Card,487 Mills Ferry Apt. 268,North Jeremyshire,OH,65885,USA,3502.16
1093,132,2023-12-29,Completed,Credit Card,3678 Dillon Skyway,Ambermouth,IA,04426,USA,1680.55
1094,970,2024-12-09,Completed,Credit Card,2129 Gallagher Alley Apt. 611,Thompsonshire,NJ,70263,USA,8438.310000000001
1095,230,2024-11-25,Completed,Credit Card,4384 Perkins Turnpike,Brayfort,PR,23589,USA,7531.63
1096,861,2024-12-15,Completed,Credit Card,800 Kerry Islands,South Jayborough,ID,97542,USA,2641.8
1097,172,2024-06-19,Processing,Credit Card,10751 Moore Ville,Jimenezview,OH,91672,USA,6761.69
1098,858,2024-11-12,Completed,Credit Card,13023 Lowery Trail,South Peterview,GA,48198,USA,2569.91
1099,199,2024-10-24,Completed,PayPal,256 Cook Vista,South Marcus,NM,55349,USA,1929.82
1100,851,2024-09-10,Completed,Debit,030 Cervantes Summit Apt. 988,Scottchester,VT,11496,USA,287.81
1101,231,2024-12-08,Completed,Credit Card,869 Joshua Roads,New Debra,WV,77948,USA,375.39
1102,745,2023-06-18,Completed,Credit Card,23314 Jones Terrace Suite 811,Tranland,CA,43112,USA,5643.09
1103,937,2024-12-28,Processing,Credit Card,814 Matthew Plain Apt. 774,New Nicholasland,NY,98538,USA,13966.149999999998
1104,351,2024-07-31,Completed,Credit Card,326 Hopkins Square,Sullivanhaven,GA,99892,USA,15942.14
1105,794,2024-05-26,Completed,PayPal,4000 Mcmahon Meadow Suite 899,Port Lisa,VA,31714,USA,6568.2699999999995
1106,89,2024-10-07,Processing,PayPal,5116 Shelley Green Apt. 675,Trevorville,FM,75069,USA,8271.880000000001
1107,765,2023-05-16,Processing,Credit Card,419 Daniel Brook,Russellburgh,AS,11278,USA,950.2
1108,529,2024-08-04,Cancelled,PayPal,6289 Jordan Pike Suite 179,Kathrynberg,DE,19735,USA,2484.45
1109,744,2023-05-26,Processing,Credit Card,071 Michelle Ways,Cookburgh,UT,27017,USA,5327.85
1110,282,2024-11-20,Completed,PayPal,9261 Castro Ridge,West Kellyton,AZ,78979,USA,4539.0199999999995
1111,632,2024-10-10,Completed,Credit Card,17937 Justin Course,Garyberg,WA,66550,USA,4583.339999999999
1112,635,2024-07-16,Completed,Credit Card,5253 John Passage,South Christina,ME,62198,USA,1965.02
1113,239,2023-08-15,Completed,Credit Card,95598 Juan Union Suite 213,Haasfort,MS,09804,USA,716.98
1114,506,2024-11-29,Completed,PayPal,1701 Mclean Tunnel Apt. 048,Valeriechester,GA,75643,USA,7516.25
1115,470,2024-10-27,Completed,Credit Card,927 Lambert Loop Apt. 153,Ramseychester,OR,55754,USA,5345.599999999999
1116,60,2024-07-31,Completed,Credit Card,12171 Salazar Flat Suite 851,Timothyfurt,GU,10868,USA,6432.799999999999
1117,48,2024-07-15,Completed,Credit Card,1715 Bender Brook,Lake Tiffany,TN,13253,USA,10731.8
1118,695,2024-06-16,Completed,Debit,8672 Michaela Wells Suite 893,Deniseberg,NJ,75716,USA,2955.48
1119,51,2024-10-31,Completed,Debit,7126 April Burgs Suite 855,Bradleyshire,VT,62635,USA,447.17
1120,131,2023-12-07,Completed,Credit Card,2893 Christian Vista Apt. 538,Michaelside,GA,53193,USA,2737.7599999999998
1121,642,2024-09-25,Processing,PayPal,593 Herrera Divide,Jenniferfort,AS,47346,USA,8525.79
1122,626,2024-02-26,Returned,PayPal,0681 Dyer Green Suite 414,Powersfort,DE,65806,USA,2046.86
1123,919,2023-07-05,Completed,Credit Card,8000 English Camp,Travismouth,WI,68502,USA,3614.12
1124,910,2024-05-18,Completed,PayPal,73294 David Centers Suite 636,New Angie,SC,80291,USA,5568.78
1125,173,2024-01-16,Processing,Debit,729 Aaron Drive Apt. 320,Port Johnborough,NM,99889,USA,10271.15
1126,804,2024-09-03,Completed,PayPal,83139 Crawford Roads Suite 237,Markchester,WA,21372,USA,1514.67
1127,735,2023-12-06,Processing,PayPal,469 Martin Locks,East Eric,NC,76874,USA,3059.9700000000003
1128,316,2023-10-16,Completed,PayPal,477 Rodriguez Ridges,Laurenland,OK,93130,USA,6344.69
1129,977,2024-06-10,Completed,Credit Card,772 Bryant Pines,East Christian,NJ,03580,USA,2422.75
1130,843,2024-10-10,Completed,Credit Card,392 Farmer Walks Apt. 664,Garymouth,MD,48908,USA,2726.33
1131,383,2023-09-02,Completed,Credit Card,790 Kenneth Pike Apt. 844,South Brianport,MI,77520,USA,585.8
1132,719,2024-06-04,Completed,PayPal,782 Garcia Inlet,Lake Ashleyburgh,OH,40441,USA,12290.74
1133,833,2024-03-15,Completed,Credit Card,20165 Douglas Rapid Apt. 136,Lake Melodyview,OH,11568,USA,2785.5
1134,489,2024-12-07,Returned,PayPal,22636 Hunter Alley Suite 498,Howardbury,LA,82136,USA,1662.39
1135,670,2024-10-16,Completed,PayPal,821 Richard Crossing,Elizabethton,ME,31538,USA,4188.25
1136,918,2023-12-26,Completed,Credit Card,9453 Audrey Isle,Port Ericmouth,OK,99221,USA,246.66
1137,566,2024-11-15,Processing,Credit Card,291 Connie Isle,Pierceberg,UT,80324,USA,12332.47
1138,183,2024-10-08,Completed,Credit Card,539 Spencer Street Suite 667,South Jenniferstad,GU,39192,USA,10366.32
1139,875,2024-05-21,Completed,Debit,3618 Callahan Mountain,West Sara,VA,00583,USA,1093.04
1140,880,2024-12-03,Completed,Credit Card,49195 Donald Center Apt. 289,Jacksonton,AK,11673,USA,374.99
1141,945,2024-07-30,Returned,Credit Card,05044 Foster Manors,South Donaldhaven,MN,53216,USA,7077.62
1142,322,2024-11-27,Cancelled,PayPal,19874 Mason Track,Lake Kellytown,WV,27035,USA,155.48
1143,829,2024-03-01,Returned,Credit Card,07558 Adams Crossing,Rosarioville,HI,76121,USA,963.4
1144,397,2024-10-03,Completed,Credit Card,9906 Nguyen Lock Apt. 646,Derekview,DE,61371,USA,9056.689999999999
1145,929,2024-04-04,Completed,PayPal,6712 Shepard Glens Suite 479,Hollyborough,MA,19162,USA,3947.37
1146,197,2023-08-03,Completed,Credit Card,583 Kayla Viaduct,New Richard,UT,53597,USA,6854.86
1147,54,2024-07-24,Completed,Debit,39790 Ayala Harbors,Chrisbury,DE,76711,USA,3458.71
1148,504,2024-11-03,Completed,PayPal,12636 Ashley Parkways,North Jennifer,OH,59762,USA,3995.5
1149,261,2024-10-16,Completed,Credit Card,6840 James Mount,North Stephanietown,AZ,96943,USA,5584.29
1150,316,2023-09-16,Completed,Credit Card,477 Rodriguez Ridges,Laurenland,OK,93130,USA,8766.41
1151,624,2024-12-14,Completed,Credit Card,8446 Courtney Vista,East Laurenbury,ME,42167,USA,1190.67
1152,557,2024-11-03,Completed,PayPal,400 Butler Knolls Suite 571,Port Erica,MN,01050,USA,4011.09
1153,561,2024-12-14,Returned,Credit Card,7062 Brad Ways,North Stephentown,TN,22318,USA,538.7
1154,836,2024-09-18,Completed,Credit Card,46757 Richard Heights,Samuelton,AZ,36466,USA,1408.47
1155,562,2024-11-27,Completed,Debit,800 Roberts River Apt. 739,Duartemouth,KS,11135,USA,1507.3899999999999
1156,688,2024-07-24,Completed,Debit,91462 Cynthia Passage,South Randallbury,DC,07973,USA,10846.33
1157,732,2023-09-30,Processing,Credit Card,03822 Castillo Drive,North Ashley,MA,67570,USA,1063.28
1158,572,2023-06-23,Completed,PayPal,868 Emily Parkways,Michelleport,MD,83362,USA,2373.26
1159,754,2024-12-17,Completed,Credit Card,472 Hess Trafficway,New Amandafort,FM,76729,USA,5531.21
1160,624,2024-12-18,Processing,PayPal,8446 Courtney Vista,East Laurenbury,ME,42167,USA,7341.91
1161,974,2024-11-30,Completed,Debit,235 White Rapids Apt. 140,Huntfort,CA,91578,USA,2525.2299999999996
1162,510,2024-09-21,Completed,Credit Card,426 Dickson Estates,West Victoria,CT,25330,USA,1232.55
1163,938,2024-12-28,Completed,Credit Card,04679 Mcdonald Corner Suite 333,Wallacestad,KY,83456,USA,1267.92
1164,136,2024-12-08,Completed,Debit,28438 Alexander Pines Suite 007,Jenniferfurt,ME,01395,USA,4472.13
1165,937,2024-12-01,Completed,Credit Card,814 Matthew Plain Apt. 774,New Nicholasland,NY,98538,USA,7886.86
1166,216,2024-10-02,Completed,Credit Card,62014 Travis Village,South Stephentown,RI,11623,USA,4369.37
1167,65,2024-10-21,Completed,Credit Card,77240 Carlson Manors,New Timothyfort,PR,01242,USA,6162.78
1168,83,2023-11-11,Returned,Credit Card,1261 Damon Estates Apt. 823,Laurieton,FM,68944,USA,3950.37
1169,402,2024-10-08,Completed,Credit Card,66690 Rodriguez Drive,Mortonfurt,ME,98703,USA,269.72
1170,246,2024-09-28,Completed,Credit Card,3845 Rebecca View Apt. 609,Lisahaven,MP,20221,USA,1022.79
1171,702,2024-11-21,Completed,Credit Card,022 Bennett Ways Apt. 467,East Amy,PA,00624,USA,4618.12
1172,460,2024-10-11,Completed,Debit,0043 Jessica Lodge,West Daniel,FM,67846,USA,910.6300000000001
1173,801,2024-11-23,Completed,PayPal,72779 Gibson Knoll Suite 942,New Emilyfort,MH,36148,USA,1476.48
1174,72,2023-12-10,Processing,Credit Card,61855 Jason Fork,East Derrickport,SC,05424,USA,4804.86
1175,253,2024-08-17,Completed,Debit,6171 Campbell Centers Suite 649,North Victor,KS,39338,USA,6370.52
1176,753,2024-06-15,Completed,Credit Card,918 Mark Loaf,Lauraberg,IN,13280,USA,1495.05
1177,178,2023-05-22,Completed,Credit Card,5517 Wallace Pass,Lake Roberttown,MH,53140,USA,3830.67
1178,889,2024-05-21,Returned,Credit Card,55263 Martinez Way,Simsstad,ME,23930,USA,4448.2699999999995
1179,253,2024-09-26,Processing,Credit Card,6171 Campbell Centers Suite 649,North Victor,KS,39338,USA,7801.110000000001
1180,618,2024-10-21,Completed,PayPal,313 Carl Green Suite 626,South Emily,SD,38597,USA,9536.24
1181,38,2023-04-05,Completed,Credit Card,207 Williamson Row,East Kayla,NH,55618,USA,5511.41
1182,731,2024-11-18,Processing,PayPal,754 Brenda Shore,Hernandezside,PW,67586,USA,4057.91
1183,583,2024-06-24,Completed,PayPal,5033 Jonathan Field Apt. 300,Lake Sarahstad,CO,94458,USA,7610.19
1184,643,2024-04-27,Completed,Credit Card,388 Megan Cape Apt. 181,East Christian,MA,59089,USA,4511.12
1185,310,2024-12-13,Completed,PayPal,13210 Richardson Land Suite 605,Port Terri,OR,43289,USA,1920.23
1186,321,2024-08-07,Completed,PayPal,2465 Wilson Crescent Apt. 466,South Kevinfort,VT,81382,USA,3451.75
1187,929,2023-08-23,Completed,PayPal,6712 Shepard Glens Suite 479,Hollyborough,MA,19162,USA,13138.029999999999
1188,35,2024-08-29,Completed,Credit Card,735 Amanda Grove,East James,PR,49875,USA,796.45
1189,60,2024-08-22,Completed,Debit,1162 Espinoza Pike Apt. 584,Port Ralph,DE,54902,USA,2261.38
1190,200,2024-09-18,Completed,Credit Card,250 Jasmine Heights Apt. 788,Gatesberg,PA,75381,USA,7817.24
1191,235,2024-10-15,Completed,PayPal,629 Herrera Hill,East Kennethhaven,SD,45482,USA,4526.099999999999
1192,510,2024-08-02,Processing,PayPal,426 Dickson Estates,West Victoria,CT,25330,USA,19208.93
1193,347,2024-10-25,Returned,Debit,521 Kim Trafficway,Smithhaven,FM,83761,USA,6683.37
1194,205,2024-11-30,Completed,Credit Card,34922 Pamela Ports Apt. 145,South Jamiechester,SD,67064,USA,4951.969999999999
1195,566,2023-10-24,Returned,Credit Card,291 Connie Isle,Pierceberg,UT,80324,USA,135.15
1196,643,2024-07-16,Completed,PayPal,388 Megan Cape Apt. 181,East Christian,MA,59089,USA,2726.05
1197,882,2024-01-31,Completed,Credit Card,3410 Castro Hills Suite 223,Barberborough,WV,38662,USA,2548.8100000000004
1198,146,2024-10-22,Completed,Credit Card,232 Nguyen Coves,West Joelton,WI,19549,USA,8858.41
1199,647,2024-10-06,Completed,Credit Card,3118 Shah Flat,Turnerland,GA,31693,USA,3547.44
1200,57,2024-02-06,Completed,Debit,53437 Short Rapid Suite 418,Cynthiafurt,HI,32450,USA,12676.310000000001
1201,180,2024-01-16,Completed,Credit Card,424 Adams Meadows Suite 380,New Nathanberg,MO,92897,USA,9493.880000000001
1202,654,2024-08-20,Completed,PayPal,361 Dean Track Suite 222,New Wesleyside,MT,59487,USA,5447.26
1203,273,2023-10-14,Cancelled,Credit Card,624 Barajas Fall Suite 817,Port Peggyburgh,WY,12739,USA,6029.45
1204,145,2024-11-02,Completed,Credit Card,012 Christopher Mountains Apt. 325,Jonathanfort,WV,28408,USA,2562.58
1205,622,2023-06-25,Completed,Credit Card,47039 Amanda Ville Suite 494,South Amber,SD,72289,USA,302.28999999999996
1206,170,2024-11-21,Processing,PayPal,50925 Robinson Walk,South Mary,AK,52056,USA,1417.52
1207,267,2023-12-19,Completed,Credit Card,28234 Smith Light Apt. 241,Lake Tylerberg,WV,55588,USA,3887.88
1208,910,2024-04-20,Returned,Debit,10186 Cynthia Lodge,West Donnaville,LA,44549,USA,1351.7
1209,165,2024-06-27,Completed,PayPal,5032 Weaver Lane Suite 041,North Matthew,PW,22137,USA,4573.219999999999
1210,351,2024-12-21,Processing,Credit Card,326 Hopkins Square,Sullivanhaven,GA,99892,USA,6488.51
1211,295,2024-11-03,Completed,PayPal,8960 Murray Light,Brockton,MO,30571,USA,518.77
1212,363,2024-06-12,Completed,PayPal,6656 Ruiz Cliffs,Bakerland,MN,47589,USA,5054.209999999999
1213,318,2024-12-01,Completed,Credit Card,87379 Green Mews Apt. 829,Nicoleside,DC,52851,USA,7205.16
1214,660,2023-09-01,Completed,Credit Card,24117 Eric Lights Apt. 599,Lake Janice,NE,02452,USA,1191.53
1215,958,2024-10-29,Processing,Credit Card,989 Kelley Harbors,New Danielle,LA,09473,USA,785.73
1216,529,2024-12-28,Completed,Credit Card,6289 Jordan Pike Suite 179,Kathrynberg,DE,19735,USA,9903.96
1217,199,2024-11-25,Completed,Credit Card,256 Cook Vista,South Marcus,NM,55349,USA,7097.22
1218,11,2024-11-14,Completed,Credit Card,76573 Gray Fort,Joshuamouth,VI,64736,USA,6076.63
1219,383,2023-11-28,Completed,PayPal,790 Kenneth Pike Apt. 844,South Brianport,MI,77520,USA,3683.36
1220,408,2024-11-06,Completed,Credit Card,6379 Hicks Trail Apt. 056,New Barbaraberg,NH,91040,USA,1037.05
1221,158,2024-11-15,Processing,Debit,74018 Sanchez Turnpike Apt. 401,Aarontown,KY,72599,USA,754.56
1222,661,2024-11-03,Completed,PayPal,39267 Brian Dale Apt. 400,Ashleyville,MH,05565,USA,4191.82
1223,485,2024-05-07,Completed,Credit Card,8960 Taylor Loop,New Shane,GU,62071,USA,14089.32
1224,824,2024-12-03,Completed,PayPal,635 Young Bypass,Allisonview,NH,47533,USA,5871.820000000001
1225,235,2024-09-14,Completed,Credit Card,57009 Becker Shores Suite 800,East Erica,MA,19439,USA,1669.4699999999998
1226,237,2023-12-04,Completed,PayPal,460 Teresa Divide Apt. 471,Sanchezton,ME,33584,USA,9449.18
1227,283,2024-09-03,Completed,Credit Card,21950 Chan Plains,Port Stephen,TN,32697,USA,15739.960000000001
1228,266,2024-11-03,Completed,Credit Card,634 Lopez Forest Apt. 807,Kimberlyborough,MD,60253,USA,8419.31
1229,828,2024-07-09,Completed,Credit Card,31822 John Ridge,Lake Alejandrabury,OK,41507,USA,16383.759999999998
1230,438,2024-08-05,Completed,Credit Card,611 Charles Summit Apt. 398,Rachelberg,UT,74036,USA,15890.28
1231,170,2024-11-30,Returned,Credit Card,76233 Jimenez Prairie Suite 441,Ryanside,UT,79123,USA,5030.65
1232,136,2024-03-22,Completed,Credit Card,28438 Alexander Pines Suite 007,Jenniferfurt,ME,01395,USA,1729.2
1233,466,2024-10-08,Completed,Credit Card,94080 Jasmine Trace,North Jenniferfort,ND,47016,USA,5527.320000000001
1234,523,2023-09-04,Completed,PayPal,332 Mark Mountain Suite 857,Stevemouth,MT,63407,USA,8148.08
1235,722,2024-11-10,Completed,Credit Card,0508 Austin Hollow,Larsenside,NV,74934,USA,12131.130000000001
1236,8,2023-11-14,Completed,Credit Card,447 King Turnpike,South Chelseamouth,VI,53920,USA,697.02
1237,844,2024-12-16,Completed,Credit Card,8603 Jordan Way,East Valerieshire,VA,26590,USA,863.64
1238,200,2024-05-01,Cancelled,Credit Card,250 Jasmine Heights Apt. 788,Gatesberg,PA,75381,USA,5828.96
1239,592,2024-12-24,Completed,Credit Card,60316 Cristian Walks,South Paigeborough,PA,54400,USA,801.35
1240,178,2024-02-22,Completed,Credit Card,775 Arthur Ways,Kellyburgh,HI,26923,USA,11094.74
1241,643,2023-11-05,Completed,Debit,388 Megan Cape Apt. 181,East Christian,MA,59089,USA,7447.18
1242,346,2024-11-25,Completed,Credit Card,85869 Pearson Rapid Suite 234,Benjaminberg,OK,80529,USA,2305.45
1243,962,2024-08-13,Completed,Credit Card,377 Jason Creek Suite 614,Rachelport,DE,23526,USA,2671.3500000000004
1244,572,2024-01-05,Returned,Debit,868 Emily Parkways,Michelleport,MD,83362,USA,4375.49
1245,868,2024-01-30,Completed,Credit Card,892 Jackson Islands,South Eric,AL,56158,USA,19912.77
1246,798,2024-11-30,Completed,Credit Card,1379 Martin Parkways,Cliffordborough,UT,61579,USA,5796.49
1247,814,2024-07-04,Completed,Debit,435 Miller Drives Apt. 648,Christineton,DE,94895,USA,9859.03
1248,429,2024-02-01,Completed,Credit Card,2104 Kyle Points,East Lori,KS,22093,USA,4939.139999999999
1249,842,2024-11-10,Completed,Credit Card,4818 Irwin Lakes,Jamesview,ND,97359,USA,13193.75
1250,787,2023-06-08,Completed,Credit Card,9242 Kristin Center,Cherylfurt,FL,72862,USA,2201.1
1251,218,2024-08-24,Completed,PayPal,38703 White Spring Suite 013,Port Angel,AR,62216,USA,933.96
1252,187,2024-12-10,Completed,PayPal,35540 Stanton Roads Apt. 715,Collinsstad,CT,33718,USA,1764.75
1253,348,2024-12-09,Completed,Credit Card,054 Erica Mission Apt. 020,New Williamfort,KY,59820,USA,6751.88
1254,259,2023-11-20,Cancelled,PayPal,540 Gina Fort Suite 137,Port Sarahland,NE,04674,USA,5519.45
1255,582,2024-07-14,Completed,PayPal,682 Jackson Mountain,Bethport,LA,52692,USA,7606.56
1256,433,2024-12-25,Completed,Credit Card,0706 Walter Square Apt. 196,Jenniferberg,CT,82774,USA,7411.11
1257,589,2024-12-23,Completed,Credit Card,3934 Simon Camp,Riosbury,AS,52063,USA,6339.8
